Using single process time series.
Load robot driver configuration from file '/home/install/robot_fingers/share/robot_fingers/config/trifingeredu.yml'
Configuration:
	 can_ports: can4 can5 can0 can1 can2 can3
	 max_current_A: 2
	 has_endstop: 1
	 move_to_position_tolerance_rad: 0.05
	 homing_method: next_index
	 calibration:
		 endstop_search_torques_Nm: -0.1 -0.1  0.1 -0.1 -0.1  0.1 -0.1 -0.1  0.1
		 move_steps: 1500
	 safety_kd: 0.08 0.08 0.04 0.08 0.08 0.04 0.08 0.08 0.04
	 position_control_gains:
		 kp: 3 3 3 3 3 3 6 6 3
		 kd: 0.015 0.015 0.015 0.015 0.015 0.015 0.015 0.015 0.015
	 hard_position_limits_
		 lower:   -2 -1.4 -3.2   -2 -1.4 -3.2   -2 -1.4 -3.2
		 upper: 1.6 1.8 3.2 1.6 1.8 3.2 1.6 1.8 3.2
	 soft_position_limits_
		 lower: -1.6 -1.2   -3 -1.6 -1.2   -3 -1.6 -1.2   -3
		 upper:   1 1.6   3   1 1.6   3   1 1.6   3
	 home_offset_rad: 0 0 0 0 0 0 0 0 0
	 initial_position_rad: 0 0 0 0 0 0 0 0 0
	 shutdown_trajectory:
		 None
	 run_duration_logfiles:
		 None

Set returned by pthread_getaffinity_np() contained: CPU 6, 
Set returned by pthread_getaffinity_np() contained: CPU 7, 
Set returned by pthread_getaffinity_np() contained: CPU 8, 
Set returned by pthread_getaffinity_np() contained: CPU 9, 
Set returned by pthread_getaffinity_np() contained: CPU 10, 
Set returned by pthread_getaffinity_np() contained: CPU 11, 
Set returned by pthread_getaffinity_np() contained: CPU 6, 
Set returned by pthread_getaffinity_np() contained: CPU 7, 
Set returned by pthread_getaffinity_np() contained: CPU 8, 
Set returned by pthread_getaffinity_np() contained: CPU 9, 
Set returned by pthread_getaffinity_np() contained: CPU 10, 
Set returned by pthread_getaffinity_np() contained: CPU 11, 
waiting for board and motors to be ready 
board and motors are ready 
waiting for board and motors to be ready 
board and motors are ready 
waiting for board and motors to be ready 
board and motors are ready 
waiting for board and motors to be ready 
board and motors are ready 
waiting for board and motors to be ready 
board and motors are ready 
waiting for board and motors to be ready 
board and motors are ready 
Start homing.
joint id: 0, measured_angle: 0.004375, target_angle: 0.004675, newest_measurement_index: 6016, sent_torque: 0.000000, measured_torque: -0.005292
joint id: 0, measured_angle: 0.004375, target_angle: 0.005275, newest_measurement_index: 6017, sent_torque: 0.001800, measured_torque: -0.003145
joint id: 1, measured_angle: -0.001797, target_angle: -0.000897, newest_measurement_index: 6048, sent_torque: 0.001800, measured_torque: -0.001706
joint id: 2, measured_angle: -0.002146, target_angle: -0.003046, newest_measurement_index: 6048, sent_torque: -0.001800, measured_torque: -0.038418
joint id: 3, measured_angle: -0.010411, target_angle: -0.009511, newest_measurement_index: 6055, sent_torque: 0.001800, measured_torque: 0.000255
joint id: 4, measured_angle: -0.011247, target_angle: -0.010347, newest_measurement_index: 6129, sent_torque: 0.001800, measured_torque: -0.000178
joint id: 5, measured_angle: 0.015727, target_angle: 0.014827, newest_measurement_index: 6129, sent_torque: -0.001800, measured_torque: -0.002175
joint id: 6, measured_angle: 0.009152, target_angle: 0.010052, newest_measurement_index: 5742, sent_torque: 0.003600, measured_torque: -0.001755
joint id: 7, measured_angle: 0.009485, target_angle: 0.010385, newest_measurement_index: 5816, sent_torque: 0.003600, measured_torque: -0.000655
joint id: 8, measured_angle: 0.026816, target_angle: 0.025916, newest_measurement_index: 5816, sent_torque: -0.001800, measured_torque: -0.000903
joint id: 0, measured_angle: 0.004375, target_angle: 0.005575, newest_measurement_index: 6017, sent_torque: 0.002700, measured_torque: -0.003145
joint id: 1, measured_angle: -0.001797, target_angle: -0.000597, newest_measurement_index: 6049, sent_torque: 0.002700, measured_torque: 0.002240
joint id: 2, measured_angle: -0.002146, target_angle: -0.003346, newest_measurement_index: 6049, sent_torque: -0.002700, measured_torque: -0.000749
joint id: 3, measured_angle: -0.010411, target_angle: -0.009211, newest_measurement_index: 6056, sent_torque: 0.002700, measured_torque: -0.003056
joint id: 4, measured_angle: -0.011247, target_angle: -0.010047, newest_measurement_index: 6130, sent_torque: 0.002700, measured_torque: 0.003475
joint id: 5, measured_angle: 0.015727, target_angle: 0.014527, newest_measurement_index: 6130, sent_torque: -0.002700, measured_torque: -0.005524
joint id: 6, measured_angle: 0.009152, target_angle: 0.010352, newest_measurement_index: 5743, sent_torque: 0.005400, measured_torque: 0.003265
joint id: 7, measured_angle: 0.009485, target_angle: 0.010685, newest_measurement_index: 5817, sent_torque: 0.005400, measured_torque: 0.003358
joint id: 8, measured_angle: 0.026816, target_angle: 0.025616, newest_measurement_index: 5817, sent_torque: -0.002700, measured_torque: 0.003738
joint id: 0, measured_angle: 0.004375, target_angle: 0.005875, newest_measurement_index: 6018, sent_torque: 0.003600, measured_torque: 0.000608
joint id: 1, measured_angle: -0.001797, target_angle: -0.000297, newest_measurement_index: 6049, sent_torque: 0.003600, measured_torque: 0.002240
joint id: 2, measured_angle: -0.002146, target_angle: -0.003646, newest_measurement_index: 6049, sent_torque: -0.003600, measured_torque: -0.000749
joint id: 3, measured_angle: -0.010411, target_angle: -0.008911, newest_measurement_index: 6057, sent_torque: 0.003600, measured_torque: -0.000884
joint id: 4, measured_angle: -0.011247, target_angle: -0.009747, newest_measurement_index: 6131, sent_torque: 0.003600, measured_torque: 0.007358
joint id: 5, measured_angle: 0.015727, target_angle: 0.014227, newest_measurement_index: 6131, sent_torque: -0.003600, measured_torque: -0.005829
joint id: 6, measured_angle: 0.009152, target_angle: 0.010652, newest_measurement_index: 5744, sent_torque: 0.007200, measured_torque: 0.003265
joint id: 7, measured_angle: 0.009485, target_angle: 0.010985, newest_measurement_index: 5818, sent_torque: 0.007200, measured_torque: 0.000462
joint id: 8, measured_angle: 0.026816, target_angle: 0.025316, newest_measurement_index: 5818, sent_torque: -0.003600, measured_torque: -0.000231
joint id: 0, measured_angle: 0.004375, target_angle: 0.006175, newest_measurement_index: 6018, sent_torque: 0.004500, measured_torque: 0.000608
joint id: 1, measured_angle: -0.001797, target_angle: 0.000003, newest_measurement_index: 6051, sent_torque: 0.004500, measured_torque: 0.005069
joint id: 2, measured_angle: -0.002146, target_angle: -0.003946, newest_measurement_index: 6051, sent_torque: -0.004500, measured_torque: -0.001120
joint id: 3, measured_angle: -0.010411, target_angle: -0.008611, newest_measurement_index: 6058, sent_torque: 0.004500, measured_torque: -0.004302
joint id: 4, measured_angle: -0.011247, target_angle: -0.009447, newest_measurement_index: 6132, sent_torque: 0.004500, measured_torque: 0.004999
joint id: 5, measured_angle: 0.015727, target_angle: 0.013927, newest_measurement_index: 6132, sent_torque: -0.004500, measured_torque: 0.001020
joint id: 6, measured_angle: 0.009152, target_angle: 0.010952, newest_measurement_index: 5745, sent_torque: 0.009000, measured_torque: -0.000763
joint id: 7, measured_angle: 0.009485, target_angle: 0.011285, newest_measurement_index: 5818, sent_torque: 0.009000, measured_torque: -0.002952
joint id: 8, measured_angle: 0.026816, target_angle: 0.025016, newest_measurement_index: 5818, sent_torque: -0.004500, measured_torque: 0.001403
joint id: 0, measured_angle: 0.004375, target_angle: 0.006475, newest_measurement_index: 6020, sent_torque: 0.005400, measured_torque: 0.004484
joint id: 1, measured_angle: -0.001797, target_angle: 0.000303, newest_measurement_index: 6051, sent_torque: 0.005400, measured_torque: 0.005069
joint id: 2, measured_angle: -0.002146, target_angle: -0.004246, newest_measurement_index: 6051, sent_torque: -0.005400, measured_torque: -0.001120
joint id: 3, measured_angle: -0.010411, target_angle: -0.008311, newest_measurement_index: 6059, sent_torque: 0.005400, measured_torque: -0.004302
joint id: 4, measured_angle: -0.011247, target_angle: -0.009147, newest_measurement_index: 6133, sent_torque: 0.005400, measured_torque: 0.004999
joint id: 5, measured_angle: 0.015727, target_angle: 0.013627, newest_measurement_index: 6133, sent_torque: -0.005400, measured_torque: -0.001947
joint id: 6, measured_angle: 0.009152, target_angle: 0.011252, newest_measurement_index: 5746, sent_torque: 0.010800, measured_torque: 0.002030
joint id: 7, measured_angle: 0.009485, target_angle: 0.011585, newest_measurement_index: 5820, sent_torque: 0.010800, measured_torque: 0.001673
joint id: 8, measured_angle: 0.026816, target_angle: 0.024716, newest_measurement_index: 5820, sent_torque: -0.005400, measured_torque: -0.004216
joint id: 0, measured_angle: 0.004375, target_angle: 0.006775, newest_measurement_index: 6021, sent_torque: 0.006300, measured_torque: 0.001237
joint id: 1, measured_angle: -0.001797, target_angle: 0.000603, newest_measurement_index: 6053, sent_torque: 0.006300, measured_torque: 0.001174
joint id: 2, measured_angle: -0.002146, target_angle: -0.004546, newest_measurement_index: 6053, sent_torque: -0.006300, measured_torque: -0.002760
joint id: 3, measured_angle: -0.010411, target_angle: -0.008011, newest_measurement_index: 6060, sent_torque: 0.006300, measured_torque: 0.000894
joint id: 4, measured_angle: -0.011213, target_angle: -0.008847, newest_measurement_index: 6134, sent_torque: 0.006300, measured_torque: 0.002195
joint id: 5, measured_angle: 0.015692, target_angle: 0.013327, newest_measurement_index: 6134, sent_torque: -0.006300, measured_torque: 0.000262
joint id: 6, measured_angle: 0.009152, target_angle: 0.011552, newest_measurement_index: 5746, sent_torque: 0.012600, measured_torque: 0.002030
joint id: 7, measured_angle: 0.009485, target_angle: 0.011885, newest_measurement_index: 5821, sent_torque: 0.012600, measured_torque: 0.002885
joint id: 8, measured_angle: 0.026816, target_angle: 0.024416, newest_measurement_index: 5821, sent_torque: -0.006300, measured_torque: -0.002231
joint id: 0, measured_angle: 0.004375, target_angle: 0.007075, newest_measurement_index: 6021, sent_torque: 0.007200, measured_torque: 0.001237
joint id: 1, measured_angle: -0.001797, target_angle: 0.000903, newest_measurement_index: 6054, sent_torque: 0.007200, measured_torque: -0.000133
joint id: 2, measured_angle: -0.002146, target_angle: -0.004846, newest_measurement_index: 6054, sent_torque: -0.007200, measured_torque: -0.002760
joint id: 3, measured_angle: -0.010376, target_angle: -0.007711, newest_measurement_index: 6061, sent_torque: 0.007200, measured_torque: 0.006683
joint id: 4, measured_angle: -0.011178, target_angle: -0.008547, newest_measurement_index: 6135, sent_torque: 0.006974, measured_torque: -0.004943
joint id: 5, measured_angle: 0.015692, target_angle: 0.013027, newest_measurement_index: 6135, sent_torque: -0.006507, measured_torque: -0.009626
joint id: 6, measured_angle: 0.009152, target_angle: 0.011852, newest_measurement_index: 5748, sent_torque: 0.014400, measured_torque: 0.014393
joint id: 7, measured_angle: 0.009485, target_angle: 0.012185, newest_measurement_index: 5822, sent_torque: 0.014400, measured_torque: 0.005150
joint id: 8, measured_angle: 0.026816, target_angle: 0.024116, newest_measurement_index: 5822, sent_torque: -0.007200, measured_torque: 0.000104
joint id: 0, measured_angle: 0.004375, target_angle: 0.007375, newest_measurement_index: 6022, sent_torque: 0.008100, measured_torque: 0.007994
joint id: 1, measured_angle: -0.001797, target_angle: 0.001203, newest_measurement_index: 6054, sent_torque: 0.008100, measured_torque: -0.000133
joint id: 2, measured_angle: -0.002146, target_angle: -0.005146, newest_measurement_index: 6054, sent_torque: -0.008100, measured_torque: -0.002760
joint id: 3, measured_angle: -0.010376, target_angle: -0.007411, newest_measurement_index: 6062, sent_torque: 0.007248, measured_torque: 0.005872
joint id: 4, measured_angle: -0.011178, target_angle: -0.008247, newest_measurement_index: 6136, sent_torque: 0.007140, measured_torque: 0.014678
joint id: 5, measured_angle: 0.015657, target_angle: 0.012727, newest_measurement_index: 6136, sent_torque: -0.007967, measured_torque: -0.006590
joint id: 6, measured_angle: 0.009187, target_angle: 0.012152, newest_measurement_index: 5749, sent_torque: 0.016200, measured_torque: 0.013715
joint id: 7, measured_angle: 0.009520, target_angle: 0.012485, newest_measurement_index: 5823, sent_torque: 0.016200, measured_torque: 0.011297
joint id: 8, measured_angle: 0.026816, target_angle: 0.023816, newest_measurement_index: 5823, sent_torque: -0.008100, measured_torque: -0.003194
joint id: 0, measured_angle: 0.004375, target_angle: 0.007675, newest_measurement_index: 6022, sent_torque: 0.009000, measured_torque: 0.007994
joint id: 1, measured_angle: -0.001797, target_angle: 0.001503, newest_measurement_index: 6055, sent_torque: 0.009000, measured_torque: -0.007465
joint id: 2, measured_angle: -0.002146, target_angle: -0.005446, newest_measurement_index: 6055, sent_torque: -0.009000, measured_torque: -0.001437
joint id: 3, measured_angle: -0.010341, target_angle: -0.007111, newest_measurement_index: 6063, sent_torque: 0.008834, measured_torque: 0.005872
joint id: 4, measured_angle: -0.011178, target_angle: -0.007947, newest_measurement_index: 6137, sent_torque: 0.008729, measured_torque: 0.003531
joint id: 5, measured_angle: 0.015657, target_angle: 0.012427, newest_measurement_index: 6137, sent_torque: -0.007966, measured_torque: -0.008217
joint id: 6, measured_angle: 0.009257, target_angle: 0.012452, newest_measurement_index: 5750, sent_torque: 0.017704, measured_torque: 0.013715
joint id: 7, measured_angle: 0.009520, target_angle: 0.012785, newest_measurement_index: 5824, sent_torque: 0.017621, measured_torque: 0.008906
joint id: 8, measured_angle: 0.026816, target_angle: 0.023516, newest_measurement_index: 5824, sent_torque: -0.009000, measured_torque: -0.002567
joint id: 0, measured_angle: 0.004375, target_angle: 0.007975, newest_measurement_index: 6024, sent_torque: 0.009900, measured_torque: 0.003611
joint id: 1, measured_angle: -0.001797, target_angle: 0.001803, newest_measurement_index: 6055, sent_torque: 0.009153, measured_torque: -0.007465
joint id: 2, measured_angle: -0.002146, target_angle: -0.005746, newest_measurement_index: 6055, sent_torque: -0.009900, measured_torque: -0.001437
joint id: 3, measured_angle: -0.010341, target_angle: -0.006811, newest_measurement_index: 6064, sent_torque: 0.008408, measured_torque: 0.010770
joint id: 4, measured_angle: -0.011143, target_angle: -0.007647, newest_measurement_index: 6138, sent_torque: 0.009689, measured_torque: 0.009100
joint id: 5, measured_angle: 0.015622, target_angle: 0.012127, newest_measurement_index: 6138, sent_torque: -0.009651, measured_torque: -0.013170
joint id: 6, measured_angle: 0.009291, target_angle: 0.012752, newest_measurement_index: 5751, sent_torque: 0.017802, measured_torque: 0.009117
joint id: 7, measured_angle: 0.009520, target_angle: 0.013085, newest_measurement_index: 5825, sent_torque: 0.019585, measured_torque: 0.012375
joint id: 8, measured_angle: 0.026816, target_angle: 0.023216, newest_measurement_index: 5825, sent_torque: -0.009900, measured_torque: -0.000888
joint id: 0, measured_angle: 0.004375, target_angle: 0.008275, newest_measurement_index: 6025, sent_torque: 0.010800, measured_torque: 0.001866
joint id: 1, measured_angle: -0.001763, target_angle: 0.002103, newest_measurement_index: 6057, sent_torque: 0.010053, measured_torque: -0.010047
joint id: 2, measured_angle: -0.002181, target_angle: -0.006046, newest_measurement_index: 6057, sent_torque: -0.010800, measured_torque: -0.006406
joint id: 3, measured_angle: -0.010306, target_angle: -0.006511, newest_measurement_index: 6065, sent_torque: 0.010546, measured_torque: 0.010885
joint id: 4, measured_angle: -0.011143, target_angle: -0.007347, newest_measurement_index: 6139, sent_torque: 0.010153, measured_torque: 0.008241
joint id: 5, measured_angle: 0.015622, target_angle: 0.011827, newest_measurement_index: 6139, sent_torque: -0.009331, measured_torque: -0.011808
joint id: 6, measured_angle: 0.009326, target_angle: 0.013052, newest_measurement_index: 5752, sent_torque: 0.020063, measured_torque: 0.026554
joint id: 7, measured_angle: 0.009520, target_angle: 0.013385, newest_measurement_index: 5825, sent_torque: 0.021385, measured_torque: 0.011271
joint id: 8, measured_angle: 0.026816, target_angle: 0.022916, newest_measurement_index: 5825, sent_torque: -0.010800, measured_torque: -0.008200
joint id: 0, measured_angle: 0.004375, target_angle: 0.008575, newest_measurement_index: 6026, sent_torque: 0.011700, measured_torque: 0.001866
joint id: 1, measured_angle: -0.001728, target_angle: 0.002403, newest_measurement_index: 6058, sent_torque: 0.011593, measured_torque: 0.007426
joint id: 2, measured_angle: -0.002181, target_angle: -0.006346, newest_measurement_index: 6058, sent_torque: -0.011555, measured_torque: -0.001754
joint id: 3, measured_angle: -0.010306, target_angle: -0.006211, newest_measurement_index: 6067, sent_torque: 0.010638, measured_torque: 0.010919
joint id: 4, measured_angle: -0.011108, target_angle: -0.007047, newest_measurement_index: 6140, sent_torque: 0.011375, measured_torque: 0.009745
joint id: 5, measured_angle: 0.015587, target_angle: 0.011527, newest_measurement_index: 6140, sent_torque: -0.011330, measured_torque: -0.011973
joint id: 6, measured_angle: 0.009396, target_angle: 0.013352, newest_measurement_index: 5753, sent_torque: 0.022092, measured_torque: 0.019882
joint id: 7, measured_angle: 0.009520, target_angle: 0.013685, newest_measurement_index: 5826, sent_torque: 0.023191, measured_torque: 0.011271
joint id: 8, measured_angle: 0.026816, target_angle: 0.022616, newest_measurement_index: 5826, sent_torque: -0.011700, measured_torque: -0.008200
joint id: 0, measured_angle: 0.004375, target_angle: 0.008875, newest_measurement_index: 6027, sent_torque: 0.012600, measured_torque: 0.008133
joint id: 1, measured_angle: -0.001728, target_angle: 0.002703, newest_measurement_index: 6058, sent_torque: 0.012221, measured_torque: 0.007426
joint id: 2, measured_angle: -0.002181, target_angle: -0.006646, newest_measurement_index: 6058, sent_torque: -0.012493, measured_torque: -0.001754
joint id: 3, measured_angle: -0.010306, target_angle: -0.005911, newest_measurement_index: 6068, sent_torque: 0.012224, measured_torque: 0.009919
joint id: 4, measured_angle: -0.011108, target_angle: -0.006747, newest_measurement_index: 6141, sent_torque: 0.011434, measured_torque: 0.012985
joint id: 5, measured_angle: 0.015587, target_angle: 0.011227, newest_measurement_index: 6141, sent_torque: -0.011026, measured_torque: -0.012080
joint id: 6, measured_angle: 0.009431, target_angle: 0.013652, newest_measurement_index: 5754, sent_torque: 0.022986, measured_torque: 0.016052
joint id: 7, measured_angle: 0.009555, target_angle: 0.013985, newest_measurement_index: 5828, sent_torque: 0.024991, measured_torque: 0.011314
joint id: 8, measured_angle: 0.026781, target_angle: 0.022316, newest_measurement_index: 5828, sent_torque: -0.012600, measured_torque: -0.010519
joint id: 0, measured_angle: 0.004375, target_angle: 0.009175, newest_measurement_index: 6027, sent_torque: 0.013500, measured_torque: 0.008133
joint id: 1, measured_angle: -0.001728, target_angle: 0.003003, newest_measurement_index: 6059, sent_torque: 0.013121, measured_torque: 0.005866
joint id: 2, measured_angle: -0.002181, target_angle: -0.006946, newest_measurement_index: 6059, sent_torque: -0.013393, measured_torque: -0.009733
joint id: 3, measured_angle: -0.010306, target_angle: -0.005611, newest_measurement_index: 6068, sent_torque: 0.013184, measured_torque: 0.017258
joint id: 4, measured_angle: -0.011108, target_angle: -0.006447, newest_measurement_index: 6142, sent_torque: 0.013020, measured_torque: 0.012956
joint id: 5, measured_angle: 0.015587, target_angle: 0.010927, newest_measurement_index: 6142, sent_torque: -0.013026, measured_torque: -0.012080
joint id: 6, measured_angle: 0.009466, target_angle: 0.013952, newest_measurement_index: 5755, sent_torque: 0.025131, measured_torque: 0.013721
joint id: 7, measured_angle: 0.009555, target_angle: 0.014285, newest_measurement_index: 5829, sent_torque: 0.026574, measured_torque: 0.020859
joint id: 8, measured_angle: 0.026781, target_angle: 0.022016, newest_measurement_index: 5829, sent_torque: -0.013375, measured_torque: -0.010519
joint id: 0, measured_angle: 0.004375, target_angle: 0.009475, newest_measurement_index: 6028, sent_torque: 0.014400, measured_torque: 0.008255
joint id: 1, measured_angle: -0.001728, target_angle: 0.003303, newest_measurement_index: 6059, sent_torque: 0.014185, measured_torque: 0.005866
joint id: 2, measured_angle: -0.002181, target_angle: -0.007246, newest_measurement_index: 6059, sent_torque: -0.014295, measured_torque: -0.009733
joint id: 3, measured_angle: -0.010271, target_angle: -0.005311, newest_measurement_index: 6070, sent_torque: 0.014086, measured_torque: 0.005492
joint id: 4, measured_angle: -0.011073, target_angle: -0.006147, newest_measurement_index: 6143, sent_torque: 0.013980, measured_torque: 0.010433
joint id: 5, measured_angle: 0.015552, target_angle: 0.010627, newest_measurement_index: 6143, sent_torque: -0.013979, measured_torque: -0.015905
joint id: 6, measured_angle: 0.009501, target_angle: 0.014252, newest_measurement_index: 5756, sent_torque: 0.026824, measured_torque: 0.024438
joint id: 7, measured_angle: 0.009589, target_angle: 0.014585, newest_measurement_index: 5830, sent_torque: 0.028382, measured_torque: 0.024451
joint id: 8, measured_angle: 0.026781, target_angle: 0.021716, newest_measurement_index: 5830, sent_torque: -0.014294, measured_torque: -0.010519
joint id: 0, measured_angle: 0.004375, target_angle: 0.009775, newest_measurement_index: 6028, sent_torque: 0.015300, measured_torque: 0.008255
joint id: 1, measured_angle: -0.001693, target_angle: 0.003603, newest_measurement_index: 6061, sent_torque: 0.015085, measured_torque: 0.007075
joint id: 2, measured_angle: -0.002181, target_angle: -0.007546, newest_measurement_index: 6061, sent_torque: -0.015195, measured_torque: -0.011380
joint id: 3, measured_angle: -0.010271, target_angle: -0.005011, newest_measurement_index: 6070, sent_torque: 0.013967, measured_torque: 0.012226
joint id: 4, measured_angle: -0.011073, target_angle: -0.005847, newest_measurement_index: 6144, sent_torque: 0.014310, measured_torque: 0.010114
joint id: 5, measured_angle: 0.015552, target_angle: 0.010327, newest_measurement_index: 6144, sent_torque: -0.014562, measured_torque: -0.017018
joint id: 6, measured_angle: 0.009536, target_angle: 0.014552, newest_measurement_index: 5757, sent_torque: 0.028418, measured_torque: 0.024438
joint id: 7, measured_angle: 0.009589, target_angle: 0.014885, newest_measurement_index: 5831, sent_torque: 0.029058, measured_torque: 0.020855
joint id: 8, measured_angle: 0.026781, target_angle: 0.021416, newest_measurement_index: 5831, sent_torque: -0.015195, measured_torque: -0.011849
joint id: 0, measured_angle: 0.004375, target_angle: 0.010075, newest_measurement_index: 6029, sent_torque: 0.016200, measured_torque: 0.014139
joint id: 1, measured_angle: -0.001693, target_angle: 0.003903, newest_measurement_index: 6061, sent_torque: 0.015886, measured_torque: 0.007075
joint id: 2, measured_angle: -0.002181, target_angle: -0.007846, newest_measurement_index: 6061, sent_torque: -0.016095, measured_torque: -0.011380
joint id: 3, measured_angle: -0.010271, target_angle: -0.004711, newest_measurement_index: 6071, sent_torque: 0.015750, measured_torque: 0.013805
joint id: 4, measured_angle: -0.011038, target_angle: -0.005547, newest_measurement_index: 6145, sent_torque: 0.015661, measured_torque: 0.012736
joint id: 5, measured_angle: 0.015517, target_angle: 0.010027, newest_measurement_index: 6145, sent_torque: -0.015667, measured_torque: -0.007404
joint id: 6, measured_angle: 0.009536, target_angle: 0.014852, newest_measurement_index: 5759, sent_torque: 0.029762, measured_torque: 0.031469
joint id: 7, measured_angle: 0.009589, target_angle: 0.015185, newest_measurement_index: 5832, sent_torque: 0.031741, measured_torque: 0.027967
joint id: 8, measured_angle: 0.026781, target_angle: 0.021116, newest_measurement_index: 5832, sent_torque: -0.016095, measured_torque: -0.011849
joint id: 0, measured_angle: 0.004375, target_angle: 0.010375, newest_measurement_index: 6029, sent_torque: 0.017100, measured_torque: 0.014139
joint id: 1, measured_angle: -0.001693, target_angle: 0.004203, newest_measurement_index: 6063, sent_torque: 0.016786, measured_torque: 0.014977
joint id: 2, measured_angle: -0.002216, target_angle: -0.008146, newest_measurement_index: 6063, sent_torque: -0.016995, measured_torque: -0.014028
joint id: 3, measured_angle: -0.010271, target_angle: -0.004411, newest_measurement_index: 6073, sent_torque: 0.016681, measured_torque: 0.019560
